"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1C8eFDaaBJv72UdT3S3kHL","Incontro: Bellezza e Rosula","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:66LefdTRwCA7Mj7LCcCGk3","Genshin Impact - Pelagic Primaevality (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2024-02-26","https://i.scdn.co/image/ab67616d0000b273e5de01d287ffc08ab635633b","1","16","96943","https://p.scdn.co/mp3-preview/0de757085a26b00a780e6c301a000e3a7a00b13c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","FR2X42496742","spotify:user:75xsdomm11brssg1t7p7zcehw","2024-06-24T16:18:54Z"
"spotify:track:5X0oBfMej8jeiiCciQll97","涙のない世界","spotify:artist:1AyWsgtaIgXbzjJlTx2ZDp","AAA","spotify:album:1ttEeYYTtn3tVDM63kzxom","涙のない世界","spotify:artist:1AyWsgtaIgXbzjJlTx2ZDp","AAA","2016-10-05","https://i.scdn.co/image/ab67616d0000b273b3400395bdbad293c102aa95","1","1","311453","https://p.scdn.co/mp3-preview/6881b58c03e4b970b8a75987347af467079169a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","JPB601602962","spotify:user:75xsdomm11brssg1t7p7zcehw","2024-11-18T16:02:05Z"
"spotify:track:5ORnpXhMFO1tCUO7aGTXNi","銀髪のララバイ","spotify:artist:496DwthDgbHUwWycngajrJ","Yoshihisa Hirano","spotify:album:2Dw87Ob66XprXiHKbhifJB","TVアニメ「HUNTER×HUNTER」オリジナル・サウンドトラック","spotify:artist:496DwthDgbHUwWycngajrJ","Yoshihisa Hirano","2012-01-25","https://i.scdn.co/image/ab67616d0000b27334066102faed189fee1058f9","1","32","133840","https://p.scdn.co/mp3-preview/048bb6bb29e1fb6a88e486166ad12454858e3c06?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","JPVP01107832","spotify:user:75xsdomm11brssg1t7p7zcehw","2025-12-11T16:55:15Z"
"spotify:track:3gFQOMoUwlR6aUZj81gCzu","One Summer Day","spotify:artist:7nzSoJISlVJsn7O0yTeMOB","Joe Hisaishi","spotify:album:766a5fKJYFy9ii4Kz2bQy9","Spirited Away Soundtrack","spotify:artist:7nzSoJISlVJsn7O0yTeMOB","Joe Hisaishi","2001-07-18","https://i.scdn.co/image/ab67616d0000b273fd220b07117400ccbc85ed96","1","1","189800","https://p.scdn.co/mp3-preview/ea1edb9972c7c9ff9a83c3c10a7b33973ae8a613?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","JPTK00103540","spotify:user:75xsdomm11brssg1t7p7zcehw","2025-12-11T16:58:54Z"
"spotify:track:5YKBRNAQgJ7ECtc1pYaTfN","白露","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","spotify:album:4fsVh5bUfaFZcZ4TiZHfUo","白露","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","2017-04-28","https://i.scdn.co/image/ab67616d0000b2735a3e5b5b2503ed963db9731f","1","1","296423","https://p.scdn.co/mp3-preview/7e5389cd4570e16e052979b63ba328045252afb8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","DGA0R2341299","spotify:user:75xsdomm11brssg1t7p7zcehw","2025-12-17T17:48:43Z"
"spotify:track:6vgjr8G2z2QaxU7Lz7Qppo","Moony","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","spotify:album:2tkkIeOr4ZQCPthfxP47X8","Moony","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","2018-12-31","https://i.scdn.co/image/ab67616d0000b2736f28019f2080552d53514c5b","1","1","339095","https://p.scdn.co/mp3-preview/944f9602c998c8f5bc5d15004f50d22e737d9c8e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","FR10S2404947","spotify:user:75xsdomm11brssg1t7p7zcehw","2025-12-17T17:57:36Z"
"spotify:track:4z7YV0Nao0vbamvMmk8gBC","Rain after Summer","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","spotify:album:30JM7CYesijZb8hQ209kZn","Rain after Summer","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","2016-09-20","https://i.scdn.co/image/ab67616d0000b273b63a80b0bb0a117920060a4b","1","1","345000","https://p.scdn.co/mp3-preview/b2005c845094df120069d79b21c1ee81dce95387?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","FR10S2404944","spotify:user:75xsdomm11brssg1t7p7zcehw","2025-12-17T18:05:01Z"
"spotify:track:7fL1ggzryo0j7lSpJarviW","夏に花が散る","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","spotify:album:1P6qcLoEIabVqyglEMicvV","夏に花が散る","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","2017-07-14","https://i.scdn.co/image/ab67616d0000b2730232038eb13636606cd21525","1","1","283241","https://p.scdn.co/mp3-preview/3de92e7914b29cb5a315c080d86c2f608eeb0957?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","FR10S2404937","spotify:user:75xsdomm11brssg1t7p7zcehw","2025-12-17T18:19:16Z"
"spotify:track:7swFsGohA5VfJORTY4uOcm","Starship Runway(Instrumental)","spotify:artist:3VfuffEtBwIEVAhEYBxd4S","team柊","spotify:album:1dCd08fFlTlNspTgqGmJhM","☆2nd SHOW TIME 11☆ team鳳＆team柊／「スタミュ」ミュージカルソングシリーズ","spotify:artist:0RXhgU4HqNsimELiWDJ8g6","team鳳&team柊","2018-12-23","https://i.scdn.co/image/ab67616d0000b2733ad5ba7d6d847ce093f72573","1","4","272146","https://p.scdn.co/mp3-preview/05f595da73a8f537f30c491900a7b99c5dfbab77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","JPPI01751529","spotify:user:75xsdomm11brssg1t7p7zcehw","2025-12-18T18:26:47Z"
"spotify:track:0YIQjqGOMqSEPWVg4EukPw","Growin'Up(Instrumental)","spotify:artist:3VpvaHk2dykIqqh0dEpE8N","team鳳","spotify:album:1dCd08fFlTlNspTgqGmJhM","☆2nd SHOW TIME 11☆ team鳳＆team柊／「スタミュ」ミュージカルソングシリーズ","spotify:artist:0RXhgU4HqNsimELiWDJ8g6","team鳳&team柊","2018-12-23","https://i.scdn.co/image/ab67616d0000b2733ad5ba7d6d847ce093f72573","1","3","245186","https://p.scdn.co/mp3-preview/88943cd4efc792fcc088d845cb50677e570a8d28?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","JPPI01751519","spotify:user:75xsdomm11brssg1t7p7zcehw","2025-12-18T18:40:16Z"
"spotify:track:1aC8AwECfRglTp6cS23LhE","Lullaby of the New Moon (II): Lucens Ut Risus","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:2CmoJO7rl4JDnsKHG1ZMsL","Genshin Impact - Outside It Is Growing Dark (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2025-10-16","https://i.scdn.co/image/ab67616d0000b2730a5087916fa640a1b3b6189d","1","24","120652","https://p.scdn.co/mp3-preview/2731ba95bd4d997145873040b4efaf4ee8842aab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","DGA062533054","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-01T12:45:44Z"
"spotify:track:4URAvbeLHt2TAGHeNf6uF7","Love You Three 3000","spotify:artist:4Nv2wi0CMRogQPmdltNe7N","Mushroom","spotify:album:0tYStDsWjYKUxKhtlB83V6","Love You Three 3000","spotify:artist:4Nv2wi0CMRogQPmdltNe7N","Mushroom","2019-10-01","https://i.scdn.co/image/ab67616d0000b273b928cd8b249483a78c02abca","1","1","184786","https://p.scdn.co/mp3-preview/a10b80ef8e3f5eb34b59fe85e63e93665958b893?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","FR96X1980509","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T11:13:04Z"
"spotify:track:3nriYTrQBFpaW6zNAjvGkO","China-P","spotify:artist:3xPXAe15gml6ZkVJrb2KCn","YUAN","spotify:album:17JkeCxDajJi4PF8pV2ums","China Series","spotify:artist:3xPXAe15gml6ZkVJrb2KCn","YUAN","2021-01-13","https://i.scdn.co/image/ab67616d0000b2731f401463292ffd5f21f1994a","1","1","213604","https://p.scdn.co/mp3-preview/ec489307729f52202a903ed3bc4f1abfa7945b30?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QM4TW2119475","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T11:16:14Z"
"spotify:track:1ZQvbR7P7J2ad7FuuJAs2S","夏野与暗恋","spotify:artist:6zJFbGOd2Uctqae7gWQCoO","闫东炜","spotify:album:0OYD7nWMRgg86fnQCnKIVs","小清新与小情绪","spotify:artist:6zJFbGOd2Uctqae7gWQCoO","闫东炜","2016-04-14","https://i.scdn.co/image/ab67616d0000b27384e8188120d5c9e8e8cb4b00","1","13","164335","https://p.scdn.co/mp3-preview/8e641c726072241a35793f4a158e1aba932591f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","FR59R1937724","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T11:17:40Z"
"spotify:track:25kj8hK0axO5hZTa3KRYeZ","Tera","spotify:artist:3p6jTRjtl5OQ0MSMWMf5u4","Xomu","spotify:album:5OotUdW86c3S6E6Ll2DWma","Tera","spotify:artist:3p6jTRjtl5OQ0MSMWMf5u4","Xomu","2017-07-13","https://i.scdn.co/image/ab67616d0000b273148db0ffe3a0641fae661f60","1","1","229707","https://p.scdn.co/mp3-preview/454556768194bffcc4879f04d0aae514b1cd8d1d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","SEYOK1751511","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T11:20:26Z"
"spotify:track:4eiAkiGZr0w126YOMAtkxz","Winter Warmth","spotify:artist:28VbaiiRmV4vk9O5ykVvCh","Jordy Chandra","spotify:album:1kjgyYXqI58EQ4cnR4aDkh","Winter Warmth","spotify:artist:28VbaiiRmV4vk9O5ykVvCh","Jordy Chandra","2020-12-04","https://i.scdn.co/image/ab67616d0000b2733431c9a02dfed71f0b3c83b0","1","1","87428","https://p.scdn.co/mp3-preview/6ec969f0f3f72e1afcc486e2ac88f6556282ee29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USANG2116517","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T11:20:47Z"
"spotify:track:4sYI13LMsxY1DfSRXGxqUv","Lanterns","spotify:artist:3p6jTRjtl5OQ0MSMWMf5u4","Xomu","spotify:album:5soChRiWi5xH63BdUVyrpW","Lanterns","spotify:artist:3p6jTRjtl5OQ0MSMWMf5u4","Xomu","2018-05-13","https://i.scdn.co/image/ab67616d0000b27349cdbe8147435a537f702257","1","1","231653","https://p.scdn.co/mp3-preview/3929c79f3f5858e567d6ae03419e9e2a4e641bdf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","QZB4J1836350","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T11:34:58Z"
"spotify:track:7F5ZKq7vJsndCBXemAGu0r","Magic","spotify:artist:3iWoyjS54tMLxyLdj6yCTv","Murad","spotify:album:3qbn6KxJlEPkHm73LJaAS5","Magic","spotify:artist:3iWoyjS54tMLxyLdj6yCTv","Murad","2019-02-12","https://i.scdn.co/image/ab67616d0000b273e4df51de00c070719e95bd37","1","1","135183","https://p.scdn.co/mp3-preview/71e20028a93e2984e610d3d54fbf6f63bc94c032?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","CA5KR1903422","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T11:47:46Z"
"spotify:track:2vemyNxH2DoqQ6e2lOwSzS","if only","spotify:artist:1orUqu05S86SBh8EFjdxHB, spotify:artist:2V89TxaFRKg6P252Nj0FPb","Cotton Vibe, smile for me.","spotify:album:05YlFEhItslSJm8CuYpJea","Radio","spotify:artist:1orUqu05S86SBh8EFjdxHB, spotify:artist:2V89TxaFRKg6P252Nj0FPb","Cotton Vibe, smile for me.","2020-06-26","https://i.scdn.co/image/ab67616d0000b273701f176cb22f7a4594b814fc","1","5","159886","https://p.scdn.co/mp3-preview/7403c18be9781cc422d22b109e3109d973de9070?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","US3DF2006952","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T11:47:55Z"
"spotify:track:342kvni2b98OzoRXlx8Yqe","After the Rain","spotify:artist:28VbaiiRmV4vk9O5ykVvCh, spotify:artist:1XLYJ9VzlgEpBdlkC4MhOL","Jordy Chandra, frad","spotify:album:68B8vzIloVrqBM9kZr3HO5","After the Rain","spotify:artist:28VbaiiRmV4vk9O5ykVvCh, spotify:artist:1XLYJ9VzlgEpBdlkC4MhOL","Jordy Chandra, frad","2020-05-01","https://i.scdn.co/image/ab67616d0000b273e54c24a7aa5271d8ec961b19","1","1","147000","https://p.scdn.co/mp3-preview/0d488e664d5fefeeba38c601ac0bbf00e3957804?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","QZDA72089283","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T11:56:46Z"
"spotify:track:2s6jWjW2PdcyRxYQAffwUE","Reincarnate","spotify:artist:7yL97o50EXql8p3iFo6MHe","Jake Eaw","spotify:album:6w8QcKlk7rul2V2ZM3KIVD","Summer 2021 Anime Piano, Vol.2","spotify:artist:7yL97o50EXql8p3iFo6MHe","Jake Eaw","2021-08-15","https://i.scdn.co/image/ab67616d0000b2739d0cb8e577b349fb066b08d0","1","1","89927","https://p.scdn.co/mp3-preview/758f1331faba19d656e9ce6bbaead7c1d5ab2edd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","GX4R52173008","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-05T12:27:15Z"
"spotify:track:4bO93kaa5AnZ8t3RaMNNYz","Setsuna","spotify:artist:3p6jTRjtl5OQ0MSMWMf5u4, spotify:artist:220vpGIo7INiFrrSSVCZn5","Xomu, Justin Klyvis","spotify:album:5Exjec79XO1v75RrtyN9Gn","Setsuna","spotify:artist:3p6jTRjtl5OQ0MSMWMf5u4, spotify:artist:220vpGIo7INiFrrSSVCZn5","Xomu, Justin Klyvis","2020-05-10","https://i.scdn.co/image/ab67616d0000b27367a682b5a28b8bdb44a0091d","1","1","194051","https://p.scdn.co/mp3-preview/9a99f04a465fc2dbcbc169849351472c1698801e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","GBSMU8047683","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-06T16:28:13Z"
"spotify:track:1kqped2kY4l7H5gl6gecBr","Ocean","spotify:artist:1px9GAyQx638IcEW9cb7Jx","Aun J-Classic Orchestra","spotify:album:5jxfwbREGFGqfq5lQWbKHu","Sound Collection","spotify:artist:1px9GAyQx638IcEW9cb7Jx","Aun J-Classic Orchestra","2013","https://i.scdn.co/image/ab67616d0000b273e587d0b83b8f0e438008c498","1","5","359466","https://p.scdn.co/mp3-preview/9246d503f156a92d40c075738416561dae819417?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","JPZ921216617","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-14T18:52:31Z"
"spotify:track:3ka7yLaKSwyKPtiGZHtFPi","Exams - The Animation ver","spotify:artist:1NQkgqMxvToZfnBnZw745K","Takumi Ozawa","spotify:album:7xmuKA1ep4B4MQTnhDkWor","Disney Twisted-Wonderland: The Animation - Episode of Heartslabyul (Original Soundtrack/Vol. 1)","spotify:artist:1NQkgqMxvToZfnBnZw745K","Takumi Ozawa","2025-10-29","https://i.scdn.co/image/ab67616d0000b273c52c85d9f3c1673a096f5cdf","1","6","107033","","false","25","USWD12538571","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-22T14:23:17Z"
"spotify:track:6zeai5C18kwg4d0QKv6qQf","雨夜","spotify:artist:7I6BcL7hpJB7DATY9uPXcH","四季音色","spotify:album:3GfHJujG1VwcTEDW1kCQMY","雨夜","spotify:artist:7I6BcL7hpJB7DATY9uPXcH","四季音色","2019-05-16","https://i.scdn.co/image/ab67616d0000b273a817b45539960abef7424c93","1","1","178337","https://p.scdn.co/mp3-preview/a499d6f56a401f09db86d01eda472fdd25e7666c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FR2X41982972","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-24T13:10:47Z"
"spotify:track:0H5tTzr4JGmi1SVdHsBatI","花火が瞬く夜に","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","spotify:album:4mq4y0Xw6t6NiVXOGT8rym","花火が瞬く夜に","spotify:artist:61TFcWiH8mOg7BmkMEdka0","羽肿","2018-09-29","https://i.scdn.co/image/ab67616d0000b273ba8ee89c57f41f6c1a460867","1","1","270857","https://p.scdn.co/mp3-preview/f97f218b0df6a0e9bc4282ea96d9954562c84af7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FR96X1873772","spotify:user:75xsdomm11brssg1t7p7zcehw","2026-01-24T13:58:52Z"
